application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
4396,Male,False,3.16,STEM,Asian,680.0,6.0,Consulting,Not Admit
4397,Male,False,3.18,Humanities,Hispanic,630.0,5.0,Investment Banking,Not Admit
4398,Female,False,3.44,STEM,Asian,700.0,6.0,Consulting,Admit
4399,Female,True,3.18,Humanities,,660.0,4.0,Other,Not Admit
4400,Male,False,3.12,STEM,White,690.0,5.0,Technology,Not Admit
4401,Female,False,3.16,Business,Hispanic,680.0,5.0,PE/VC,Not Admit
4402,Male,False,3.31,Business,Asian,740.0,6.0,Financial Services,Not Admit
4403,Male,False,2.97,Humanities,White,570.0,6.0,Nonprofit/Gov,Not Admit
4404,Female,False,3.21,Humanities,Hispanic,580.0,5.0,Consulting,Not Admit
4405,Female,False,3.14,STEM,Asian,630.0,5.0,Retail,Not Admit
4406,Male,False,2.98,Business,White,570.0,4.0,Nonprofit/Gov,Not Admit
4407,Male,True,3.32,STEM,,630.0,5.0,Consulting,Not Admit
4408,Male,True,3.44,STEM,,630.0,6.0,Nonprofit/Gov,Not Admit
4409,Male,False,3.3,Humanities,White,720.0,7.0,Financial Services,Not Admit
4410,Male,True,3.08,STEM,,620.0,4.0,Nonprofit/Gov,Not Admit
4411,Female,False,3.41,Business,Black,660.0,6.0,Investment Banking,Admit
4412,Male,False,3.2,Business,Asian,660.0,5.0,Investment Banking,Not Admit
4413,Male,False,3.11,Business,White,610.0,4.0,Health Care,Not Admit
4414,Male,False,3.23,STEM,Hispanic,620.0,4.0,Technology,Not Admit
4415,Male,True,3.37,Business,,690.0,5.0,Consulting,Not Admit
4416,Male,False,3.3,STEM,Black,630.0,6.0,CPG,Not Admit
4417,Male,False,3.18,Humanities,White,580.0,5.0,Investment Banking,Not Admit
4418,Male,False,3.38,STEM,Black,690.0,5.0,Consulting,Not Admit
4419,Male,False,3.21,STEM,Asian,620.0,5.0,Other,Not Admit
4420,Male,False,3.34,Humanities,White,580.0,7.0,PE/VC,Not Admit
4421,Female,False,3.19,STEM,White,660.0,6.0,Consulting,Not Admit
4422,Male,False,2.98,STEM,Hispanic,650.0,4.0,Consulting,Not Admit
4423,Female,False,3.26,Humanities,White,590.0,5.0,PE/VC,Not Admit
4424,Male,False,3.38,STEM,Asian,720.0,5.0,Technology,Admit
4425,Male,False,3.1,Humanities,Black,570.0,6.0,PE/VC,Not Admit
4426,Male,True,2.88,Humanities,,570.0,7.0,Health Care,Not Admit
4427,Male,True,3.39,Business,,650.0,4.0,Nonprofit/Gov,Not Admit
4428,Male,True,3.18,Business,,640.0,6.0,Other,Not Admit
4429,Female,False,2.82,STEM,Asian,570.0,3.0,Health Care,Not Admit
4430,Male,False,3.41,STEM,Asian,710.0,3.0,Consulting,Not Admit
4431,Male,True,3.32,STEM,,610.0,5.0,Consulting,Not Admit
4432,Female,False,3.18,Humanities,White,650.0,4.0,PE/VC,Not Admit
4433,Female,False,3.41,Humanities,Other,630.0,5.0,PE/VC,Not Admit
4434,Female,True,3.41,Humanities,,700.0,5.0,PE/VC,Admit
4435,Male,False,3.31,Business,Hispanic,570.0,5.0,Nonprofit/Gov,Not Admit
4436,Male,False,3.51,Humanities,Black,690.0,4.0,Financial Services,Not Admit
4437,Female,False,3.37,Humanities,Asian,620.0,6.0,Investment Management,Not Admit
4438,Male,False,3.19,Humanities,Black,580.0,5.0,Consulting,Not Admit
4439,Female,False,3.14,Humanities,Hispanic,660.0,5.0,PE/VC,Not Admit
4440,Male,False,3.15,STEM,Asian,620.0,5.0,Consulting,Not Admit
4441,Male,False,3.45,Business,Hispanic,770.0,5.0,Financial Services,Not Admit
4442,Male,False,3.19,STEM,White,670.0,6.0,CPG,Not Admit
4443,Male,False,3.21,STEM,White,640.0,4.0,Financial Services,Not Admit
4444,Male,False,3.4,STEM,Asian,640.0,6.0,Health Care,Not Admit
4445,Male,False,3.33,Business,White,670.0,3.0,Consulting,Not Admit
4446,Female,False,3.09,STEM,White,610.0,6.0,Consulting,Not Admit
4447,Male,False,3.36,Humanities,Other,700.0,5.0,CPG,Admit
4448,Male,True,3.24,Humanities,,700.0,6.0,Technology,Admit
4449,Male,True,3.32,Humanities,,710.0,4.0,Financial Services,Admit
4450,Male,False,3.09,STEM,White,660.0,5.0,Consulting,Not Admit
4451,Male,False,3.29,Business,White,640.0,6.0,Investment Banking,Not Admit
4452,Male,False,3.25,Humanities,White,670.0,6.0,Nonprofit/Gov,Admit
4453,Male,False,3.1,Business,Hispanic,640.0,4.0,Nonprofit/Gov,Not Admit
4454,Male,True,3.31,Business,,650.0,4.0,Consulting,Not Admit
4455,Male,True,3.46,Business,,770.0,6.0,Energy,Admit
4456,Male,False,3.62,Business,Asian,730.0,5.0,Consulting,Not Admit
4457,Female,False,3.24,Humanities,Hispanic,650.0,6.0,Consulting,Not Admit
4458,Male,False,3.37,STEM,Black,710.0,5.0,Energy,Not Admit
4459,Male,False,3.33,Business,White,610.0,5.0,Technology,Not Admit
4460,Female,True,3.35,Business,,640.0,7.0,Health Care,Not Admit
4461,Male,False,3.23,STEM,White,650.0,5.0,PE/VC,Not Admit
4462,Female,False,3.15,Humanities,Other,670.0,7.0,Other,Not Admit
4463,Male,True,3.37,Humanities,,690.0,5.0,Consulting,Not Admit
4464,Male,True,3.12,Humanities,,600.0,6.0,Consulting,Not Admit
4465,Female,False,3.04,Humanities,White,600.0,6.0,Investment Banking,Not Admit
4466,Male,True,3.04,Humanities,,660.0,5.0,Consulting,Not Admit
4467,Male,False,3.37,Humanities,Black,680.0,6.0,Investment Management,Not Admit
4468,Female,False,3.39,Humanities,Hispanic,660.0,4.0,Health Care,Not Admit
4469,Male,False,3.14,Humanities,Black,620.0,5.0,Other,Not Admit
4470,Female,False,3.13,STEM,White,580.0,4.0,Other,Not Admit
4471,Male,False,2.92,Humanities,Hispanic,620.0,3.0,Investment Management,Not Admit
4472,Male,False,3.32,STEM,Asian,670.0,3.0,Health Care,Not Admit
4473,Female,False,3.28,Humanities,White,600.0,5.0,Consulting,Not Admit
4474,Male,True,3.5,Humanities,,740.0,5.0,Investment Management,Admit
4475,Male,False,3.02,STEM,Asian,580.0,4.0,PE/VC,Not Admit
4476,Male,False,3.27,Humanities,White,700.0,3.0,Health Care,Admit
4477,Male,False,3.52,Business,White,680.0,4.0,Consulting,Not Admit
4478,Male,False,3.44,Business,Black,710.0,5.0,PE/VC,Admit
4479,Female,False,3.28,Humanities,White,630.0,6.0,Technology,Not Admit
4480,Male,True,3.36,STEM,,590.0,3.0,Investment Banking,Not Admit
4481,Male,False,3.6,Business,Black,750.0,6.0,Technology,Not Admit
4482,Female,False,3.07,Humanities,Black,660.0,6.0,Financial Services,Not Admit
4483,Male,False,3.3,Business,Black,630.0,4.0,Consulting,Not Admit
4484,Female,False,3.34,STEM,Hispanic,640.0,3.0,CPG,Not Admit
4485,Male,False,3.3,Humanities,Other,730.0,4.0,Other,Not Admit
4486,Male,True,3.36,Humanities,,710.0,2.0,Other,Admit
4487,Male,False,3.47,STEM,Black,710.0,4.0,PE/VC,Not Admit
4488,Male,False,3.29,Humanities,White,670.0,6.0,Media/Entertainment,Waitlist
4489,Female,False,3.18,Humanities,White,660.0,6.0,Consulting,Not Admit
4490,Male,False,3.22,Business,White,600.0,6.0,Financial Services,Not Admit
4491,Male,False,3.12,Humanities,Hispanic,580.0,5.0,Other,Not Admit
4492,Male,True,3.4,Business,,670.0,4.0,Financial Services,Admit
4493,Male,False,3.22,STEM,Hispanic,650.0,4.0,Consulting,Not Admit
4494,Male,False,3.19,Business,White,600.0,4.0,Nonprofit/Gov,Not Admit
4495,Male,False,3.54,Business,Hispanic,620.0,5.0,Investment Management,Not Admit
4496,Female,False,3.04,Humanities,Hispanic,590.0,7.0,Health Care,Not Admit
4497,Male,True,3.31,Humanities,,680.0,5.0,Other,Admit
4498,Male,False,3.31,STEM,Other,680.0,5.0,Other,Admit
4499,Male,False,3.34,Business,Asian,600.0,6.0,Health Care,Not Admit
4500,Male,False,2.93,STEM,White,610.0,6.0,Technology,Not Admit
4501,Male,False,3.39,Business,Other,660.0,5.0,Consulting,Not Admit
4502,Male,False,3.02,Humanities,White,630.0,4.0,Investment Banking,Not Admit
4503,Female,True,3.32,STEM,,640.0,7.0,Other,Not Admit
4504,Male,True,3.39,Humanities,,750.0,4.0,Health Care,Admit
4505,Female,True,3.36,STEM,,710.0,4.0,Other,Admit
4506,Male,True,3.44,Humanities,,750.0,5.0,Other,Not Admit
4507,Female,False,2.91,STEM,White,610.0,6.0,Technology,Not Admit
4508,Male,False,3.18,Business,White,680.0,4.0,Other,Not Admit
4509,Female,False,3.42,Business,Asian,650.0,3.0,Technology,Not Admit
4510,Male,False,3.27,Humanities,Asian,720.0,5.0,Nonprofit/Gov,Admit
4511,Male,False,3.24,Humanities,White,710.0,6.0,Nonprofit/Gov,Not Admit
4512,Female,False,3.39,STEM,Asian,750.0,6.0,Investment Banking,Not Admit
4513,Male,False,3.33,Humanities,White,660.0,7.0,Consulting,Not Admit
4514,Female,False,3.29,Humanities,White,660.0,5.0,Technology,Not Admit
4515,Male,True,3.25,Humanities,,690.0,5.0,Media/Entertainment,Not Admit
4516,Male,False,3.24,Business,Asian,730.0,6.0,Investment Management,Not Admit
4517,Male,False,3.09,Business,Black,570.0,5.0,Consulting,Not Admit
4518,Male,False,3.51,Humanities,White,740.0,6.0,Investment Banking,Not Admit
4519,Female,False,3.28,Business,Asian,690.0,5.0,Nonprofit/Gov,Not Admit
4520,Male,True,2.99,STEM,,600.0,6.0,Nonprofit/Gov,Not Admit
4521,Female,True,3.16,STEM,,600.0,6.0,Real Estate,Not Admit
4522,Male,False,3.13,STEM,Black,630.0,4.0,Consulting,Not Admit
4523,Male,False,3.18,Business,White,660.0,5.0,Nonprofit/Gov,Not Admit
4524,Female,False,3.08,Humanities,Black,620.0,4.0,PE/VC,Not Admit
4525,Female,False,3.51,Humanities,Asian,710.0,6.0,Consulting,Not Admit
4526,Male,True,3.36,Humanities,,730.0,5.0,Media/Entertainment,Not Admit
4527,Male,False,3.16,Business,Hispanic,680.0,5.0,Health Care,Not Admit
4528,Female,False,3.17,Business,Hispanic,570.0,5.0,Technology,Not Admit
4529,Male,True,3.39,Business,,590.0,5.0,Health Care,Not Admit
4530,Male,False,3.15,STEM,White,620.0,4.0,Real Estate,Not Admit
4531,Male,True,3.17,STEM,,620.0,6.0,Technology,Not Admit
4532,Male,False,3.16,Business,Black,590.0,5.0,Investment Banking,Not Admit
4533,Female,True,3.19,STEM,,630.0,6.0,Consulting,Not Admit
4534,Male,False,3.12,Business,Black,660.0,7.0,Consulting,Not Admit
4535,Male,False,3.4,Business,White,650.0,7.0,Consulting,Not Admit
4536,Male,True,3.33,STEM,,640.0,4.0,Financial Services,Not Admit
4537,Male,False,3.1,Business,Black,620.0,6.0,Consulting,Not Admit
4538,Male,True,3.01,Humanities,,570.0,4.0,Technology,Not Admit
4539,Male,False,3.23,Humanities,Asian,600.0,4.0,Health Care,Not Admit
4540,Male,True,3.35,Humanities,,660.0,6.0,Nonprofit/Gov,Admit
4541,Female,True,3.11,Business,,590.0,5.0,Health Care,Not Admit
4542,Female,False,3.27,STEM,White,660.0,5.0,Financial Services,Not Admit
4543,Female,True,3.39,Humanities,,600.0,5.0,Investment Banking,Not Admit
4544,Male,False,3.19,Business,White,680.0,4.0,Technology,Not Admit
4545,Male,False,3.3,Business,White,630.0,7.0,Consulting,Not Admit
4546,Male,False,3.29,Business,White,670.0,5.0,Nonprofit/Gov,Admit
4547,Female,False,3.13,STEM,Black,570.0,5.0,Financial Services,Not Admit
4548,Male,True,3.21,Humanities,,630.0,2.0,Nonprofit/Gov,Not Admit
4549,Male,True,3.11,Business,,650.0,7.0,Nonprofit/Gov,Not Admit
4550,Male,False,3.09,STEM,White,620.0,5.0,Nonprofit/Gov,Not Admit
4551,Male,False,3.38,Business,Hispanic,680.0,5.0,Consulting,Not Admit
4552,Male,False,3.2,STEM,Black,640.0,5.0,Consulting,Not Admit
4553,Male,False,3.44,Humanities,Hispanic,620.0,6.0,PE/VC,Not Admit
4554,Male,True,3.21,STEM,,650.0,5.0,PE/VC,Not Admit
4555,Female,False,3.11,STEM,Asian,670.0,6.0,Real Estate,Not Admit
4556,Male,False,3.21,STEM,White,620.0,6.0,Investment Banking,Not Admit
4557,Female,False,3.48,STEM,Black,760.0,5.0,Consulting,Not Admit
4558,Male,False,3.34,STEM,Hispanic,720.0,3.0,Financial Services,Not Admit
4559,Female,True,3.7,Business,,740.0,5.0,PE/VC,Admit
4560,Female,False,3.24,Humanities,Asian,690.0,4.0,Investment Banking,Not Admit
4561,Male,True,3.12,Humanities,,630.0,5.0,Other,Not Admit
4562,Female,True,3.34,Business,,730.0,5.0,Other,Admit
4563,Female,False,3.18,Humanities,Other,710.0,6.0,PE/VC,Not Admit
4564,Male,False,3.29,Business,White,650.0,4.0,Consulting,Not Admit
4565,Female,True,3.37,Humanities,,650.0,7.0,Investment Banking,Not Admit
4566,Male,False,3.27,STEM,Hispanic,680.0,6.0,Nonprofit/Gov,Not Admit
4567,Female,True,3.19,STEM,,600.0,5.0,Technology,Not Admit
4568,Male,False,3.21,Humanities,Black,670.0,3.0,Other,Not Admit
4569,Male,False,3.22,Humanities,White,700.0,7.0,Financial Services,Waitlist
4570,Male,False,3.13,STEM,White,610.0,3.0,Consulting,Not Admit
4571,Male,False,3.4,Business,Asian,650.0,7.0,PE/VC,Not Admit
4572,Male,True,2.99,STEM,,600.0,4.0,Nonprofit/Gov,Not Admit
4573,Female,False,2.96,STEM,Hispanic,570.0,6.0,PE/VC,Not Admit
4574,Male,True,2.97,Humanities,,580.0,5.0,Investment Management,Not Admit
4575,Female,False,2.99,Business,White,570.0,4.0,Consulting,Not Admit
4576,Female,False,3.22,Humanities,White,630.0,5.0,Other,Not Admit
4577,Male,False,3.07,Humanities,White,570.0,6.0,Technology,Not Admit
4578,Female,False,2.94,STEM,Asian,570.0,5.0,Nonprofit/Gov,Not Admit
4579,Male,False,3.05,Humanities,White,610.0,6.0,Technology,Not Admit
4580,Male,False,3.07,Business,Hispanic,570.0,5.0,PE/VC,Not Admit
4581,Male,False,3.37,STEM,Asian,660.0,7.0,PE/VC,Not Admit
4582,Male,False,2.96,STEM,White,570.0,6.0,Nonprofit/Gov,Not Admit
4583,Female,True,3.16,Humanities,,620.0,6.0,Consulting,Not Admit
4584,Male,False,3.29,STEM,White,660.0,3.0,Consulting,Admit
4585,Male,False,3.36,Humanities,White,640.0,6.0,PE/VC,Not Admit
4586,Male,False,3.23,Business,Hispanic,650.0,6.0,Nonprofit/Gov,Not Admit
4587,Male,False,3.26,Humanities,Black,630.0,6.0,PE/VC,Not Admit
4588,Male,True,3.21,Humanities,,620.0,4.0,Consulting,Not Admit
4589,Male,True,3.16,Business,,640.0,5.0,Consulting,Not Admit
4590,Male,True,3.26,STEM,,680.0,7.0,Nonprofit/Gov,Not Admit
4591,Male,False,3.28,STEM,Black,660.0,5.0,Consulting,Not Admit
4592,Female,False,3.29,Humanities,White,680.0,5.0,Financial Services,Not Admit
4593,Male,False,3.37,Business,Asian,630.0,6.0,Investment Banking,Not Admit
4594,Male,False,3.12,STEM,Hispanic,630.0,5.0,Health Care,Not Admit
4595,Male,False,3.34,Business,Asian,660.0,5.0,PE/VC,Not Admit
4596,Female,True,3.12,Humanities,,650.0,7.0,Nonprofit/Gov,Not Admit
4597,Male,True,3.51,Humanities,,720.0,4.0,Other,Admit
4598,Female,True,3.13,Humanities,,620.0,4.0,Investment Banking,Not Admit
4599,Male,False,3.33,STEM,Black,690.0,4.0,PE/VC,Not Admit
4600,Female,False,3.21,STEM,Asian,570.0,6.0,Nonprofit/Gov,Not Admit
4601,Female,False,3.11,Business,Black,630.0,4.0,CPG,Not Admit
4602,Male,False,3.21,Business,Black,680.0,6.0,Consulting,Admit
4603,Female,False,3.25,STEM,Black,650.0,6.0,Investment Management,Not Admit
4604,Male,False,3.31,Humanities,White,570.0,4.0,Technology,Not Admit
4605,Male,False,3.48,Business,Black,640.0,3.0,Consulting,Not Admit
4606,Female,False,3.17,STEM,Black,620.0,6.0,Nonprofit/Gov,Not Admit
4607,Female,True,3.24,Humanities,,640.0,5.0,Consulting,Not Admit
4608,Male,False,3.17,STEM,White,650.0,5.0,Consulting,Not Admit
4609,Male,False,3.19,STEM,White,640.0,6.0,PE/VC,Not Admit
4610,Male,False,3.26,Humanities,Black,640.0,5.0,Nonprofit/Gov,Not Admit
4611,Female,False,2.89,STEM,Asian,590.0,4.0,Consulting,Not Admit
4612,Male,False,3.35,Humanities,Hispanic,700.0,5.0,Nonprofit/Gov,Admit
4613,Female,True,3.54,STEM,,680.0,6.0,Consulting,Admit
4614,Male,True,3.04,Business,,570.0,6.0,Real Estate,Not Admit
4615,Female,False,3.26,Humanities,Hispanic,640.0,6.0,Technology,Not Admit
4616,Male,False,3.26,Humanities,Hispanic,620.0,6.0,Health Care,Not Admit
4617,Female,False,3.08,Humanities,White,600.0,4.0,Financial Services,Not Admit
4618,Male,False,3.06,STEM,White,620.0,6.0,PE/VC,Not Admit
4619,Female,False,3.51,Business,Other,710.0,4.0,Real Estate,Not Admit
4620,Female,False,3.27,Business,Asian,620.0,6.0,Real Estate,Not Admit
4621,Male,False,3.48,Business,White,740.0,4.0,Consulting,Not Admit
4622,Male,True,3.43,STEM,,670.0,4.0,Technology,Admit
4623,Male,False,3.29,STEM,Asian,620.0,5.0,PE/VC,Not Admit
4624,Male,False,3.32,Business,Black,750.0,5.0,Nonprofit/Gov,Not Admit
4625,Male,True,3.24,STEM,,650.0,5.0,Other,Not Admit
4626,Female,False,3.33,STEM,Black,580.0,5.0,Other,Not Admit
4627,Female,False,3.23,STEM,Asian,640.0,5.0,Energy,Not Admit
4628,Male,True,3.19,Business,,650.0,6.0,PE/VC,Not Admit
4629,Female,False,3.05,Humanities,White,610.0,4.0,Technology,Not Admit
4630,Female,False,3.32,Humanities,Black,620.0,4.0,PE/VC,Not Admit
4631,Male,False,3.21,Business,Asian,620.0,7.0,Nonprofit/Gov,Not Admit
4632,Female,True,3.33,Humanities,,650.0,5.0,Consulting,Not Admit
4633,Male,False,3.32,Humanities,White,640.0,4.0,Nonprofit/Gov,Not Admit
4634,Female,False,3.23,STEM,Asian,690.0,4.0,PE/VC,Not Admit
4635,Male,False,3.2,Humanities,Asian,650.0,5.0,Financial Services,Not Admit
4636,Male,True,3.01,STEM,,580.0,7.0,Consulting,Not Admit
4637,Female,False,3.43,STEM,Asian,600.0,4.0,Other,Not Admit
4638,Female,False,3.48,Business,Other,700.0,5.0,Consulting,Not Admit
4639,Male,False,3.4,STEM,White,730.0,6.0,Consulting,Not Admit
4640,Male,False,3.02,Business,Hispanic,580.0,7.0,PE/VC,Not Admit
4641,Male,False,3.17,Humanities,White,640.0,4.0,Technology,Not Admit
4642,Male,False,3.41,Business,Asian,730.0,5.0,PE/VC,Admit
4643,Female,False,3.22,Humanities,White,610.0,4.0,Consulting,Not Admit
4644,Female,True,3.09,Humanities,,660.0,7.0,Health Care,Not Admit
4645,Female,False,3.3,Business,Asian,780.0,5.0,Other,Not Admit
4646,Female,True,3.19,Humanities,,660.0,6.0,PE/VC,Not Admit
4647,Male,True,3.37,Business,,680.0,7.0,Financial Services,Not Admit
4648,Male,False,3.26,Business,Black,630.0,6.0,Other,Not Admit
4649,Female,False,3.1,STEM,Black,590.0,4.0,Consulting,Not Admit
4650,Female,True,2.96,Humanities,,610.0,5.0,Consulting,Not Admit
4651,Male,False,3.03,STEM,Asian,570.0,4.0,PE/VC,Not Admit
4652,Male,True,3.45,Business,,640.0,3.0,Nonprofit/Gov,Not Admit
4653,Male,False,3.18,Humanities,Asian,660.0,6.0,Nonprofit/Gov,Not Admit
4654,Male,True,3.44,STEM,,750.0,5.0,Other,Not Admit
4655,Male,False,3.34,Business,Asian,700.0,7.0,Consulting,Admit
4656,Male,False,3.25,Humanities,White,680.0,4.0,Consulting,Not Admit
4657,Male,False,3.13,Business,Hispanic,700.0,5.0,Health Care,Not Admit
4658,Male,False,3.39,Business,White,710.0,5.0,Nonprofit/Gov,Admit
4659,Female,False,3.33,Humanities,Asian,680.0,6.0,PE/VC,Admit
4660,Male,False,3.31,Business,Other,620.0,4.0,Nonprofit/Gov,Not Admit
4661,Male,False,3.16,STEM,Asian,570.0,5.0,Consulting,Not Admit
4662,Female,False,3.02,Business,White,590.0,6.0,Technology,Not Admit
4663,Male,False,3.43,STEM,Hispanic,640.0,3.0,Consulting,Not Admit
4664,Male,False,3.13,STEM,Black,670.0,6.0,Investment Management,Not Admit
4665,Female,False,3.25,Humanities,Other,570.0,6.0,PE/VC,Not Admit
4666,Male,True,3.19,Humanities,,650.0,6.0,Consulting,Not Admit
4667,Female,True,3.38,STEM,,640.0,4.0,Nonprofit/Gov,Not Admit
4668,Male,False,3.36,Humanities,Asian,660.0,4.0,Financial Services,Not Admit
4669,Male,False,3.12,Humanities,Asian,570.0,5.0,Technology,Not Admit
4670,Male,False,3.5,STEM,Asian,690.0,3.0,Other,Admit
4671,Female,False,3.28,Business,Hispanic,590.0,6.0,Financial Services,Not Admit
4672,Female,False,3.22,Business,White,570.0,6.0,Consulting,Not Admit
4673,Female,False,3.02,STEM,Hispanic,570.0,7.0,Technology,Not Admit
4674,Female,False,3.22,STEM,Asian,660.0,4.0,PE/VC,Not Admit
4675,Female,False,3.22,Business,White,710.0,3.0,Consulting,Not Admit
4676,Female,False,3.15,Humanities,White,600.0,5.0,Other,Not Admit
4677,Male,False,3.01,STEM,Black,620.0,7.0,Health Care,Not Admit
4678,Male,True,3.25,Business,,710.0,5.0,Other,Not Admit
4679,Female,True,3.19,STEM,,660.0,6.0,Nonprofit/Gov,Not Admit
4680,Male,False,3.45,Humanities,Asian,710.0,5.0,Investment Banking,Waitlist
4681,Male,True,3.39,Business,,780.0,5.0,Technology,Not Admit
4682,Male,True,3.41,STEM,,700.0,3.0,PE/VC,Not Admit
4683,Female,True,3.17,STEM,,650.0,4.0,Technology,Not Admit
4684,Male,False,2.98,Business,Black,570.0,5.0,Financial Services,Not Admit
4685,Male,True,3.19,STEM,,720.0,5.0,Consulting,Not Admit
4686,Male,True,3.33,Business,,600.0,4.0,Financial Services,Not Admit
4687,Female,False,3.31,STEM,Other,640.0,5.0,Consulting,Not Admit
4688,Male,False,3.11,Business,White,570.0,5.0,Consulting,Not Admit
4689,Female,False,3.4,Humanities,Black,750.0,6.0,PE/VC,Not Admit
4690,Female,False,3.34,STEM,Asian,690.0,6.0,PE/VC,Not Admit
4691,Male,False,3.41,STEM,Black,670.0,6.0,Nonprofit/Gov,Not Admit
4692,Male,True,2.94,Humanities,,570.0,6.0,Health Care,Not Admit
4693,Male,False,3.06,Humanities,White,590.0,7.0,Consulting,Not Admit
4694,Male,True,3.29,STEM,,670.0,4.0,PE/VC,Not Admit
4695,Female,False,2.96,STEM,Black,630.0,5.0,Nonprofit/Gov,Not Admit
4696,Male,False,3.28,Business,Black,720.0,5.0,Consulting,Admit
4697,Male,False,3.22,Humanities,Hispanic,760.0,6.0,Technology,Not Admit
4698,Male,False,3.43,STEM,White,780.0,5.0,Consulting,Not Admit
4699,Male,True,3.5,Business,,680.0,5.0,Other,Admit
4700,Female,True,3.15,Business,,650.0,5.0,Retail,Not Admit
4701,Male,False,3.33,Business,White,660.0,5.0,Consulting,Not Admit
4702,Male,True,3.16,Humanities,,670.0,4.0,Nonprofit/Gov,Not Admit
4703,Female,False,3.08,Business,Black,690.0,6.0,Consulting,Not Admit
4704,Male,False,3.11,Business,Hispanic,600.0,5.0,Financial Services,Not Admit
4705,Male,False,3.38,Humanities,White,660.0,4.0,Financial Services,Not Admit
4706,Male,False,3.17,Humanities,Hispanic,630.0,6.0,Technology,Not Admit
4707,Male,True,3.11,Business,,660.0,6.0,Nonprofit/Gov,Not Admit
4708,Male,False,3.33,Business,Black,740.0,6.0,PE/VC,Not Admit
4709,Female,False,3.02,Business,Black,610.0,5.0,PE/VC,Not Admit
4710,Male,False,3.06,Humanities,White,620.0,5.0,Technology,Not Admit
4711,Male,False,3.27,Business,Asian,690.0,4.0,Nonprofit/Gov,Not Admit
4712,Female,False,3.22,STEM,Black,720.0,6.0,Consulting,Not Admit
4713,Male,True,3.23,Humanities,,600.0,5.0,Technology,Not Admit
4714,Female,False,3.25,STEM,White,600.0,5.0,Health Care,Not Admit
4715,Male,False,3.22,STEM,White,640.0,5.0,Consulting,Not Admit
4716,Female,False,3.08,Humanities,Asian,610.0,5.0,PE/VC,Not Admit
4717,Female,True,3.29,STEM,,610.0,4.0,PE/VC,Not Admit
4718,Male,False,3.33,Humanities,Asian,670.0,6.0,PE/VC,Admit
4719,Male,True,3.12,Humanities,,590.0,6.0,PE/VC,Not Admit
4720,Male,True,3.03,Humanities,,600.0,6.0,Consulting,Not Admit
4721,Male,True,2.9,Business,,580.0,8.0,Financial Services,Not Admit
4722,Male,False,3.27,STEM,Black,640.0,4.0,Investment Banking,Not Admit
4723,Male,False,3.2,Humanities,Black,640.0,4.0,Other,Not Admit
4724,Female,False,3.55,Humanities,White,710.0,5.0,Other,Not Admit
4725,Male,False,3.18,Humanities,White,660.0,4.0,Nonprofit/Gov,Not Admit
4726,Male,True,3.02,Business,,620.0,5.0,Technology,Not Admit
4727,Male,False,3.18,Humanities,Hispanic,680.0,5.0,Real Estate,Not Admit
4728,Female,False,3.5,Humanities,Asian,630.0,3.0,PE/VC,Not Admit
4729,Female,False,3.48,STEM,Hispanic,700.0,4.0,Technology,Not Admit
4730,Male,False,3.29,Business,White,710.0,4.0,Nonprofit/Gov,Not Admit
4731,Male,False,3.31,Humanities,White,640.0,4.0,Investment Banking,Not Admit
4732,Male,False,3.25,STEM,Asian,660.0,6.0,Nonprofit/Gov,Not Admit
4733,Male,False,3.29,STEM,Other,620.0,6.0,Consulting,Not Admit
4734,Male,False,3.73,Humanities,Black,780.0,5.0,Nonprofit/Gov,Admit
4735,Female,False,3.07,Business,White,670.0,5.0,PE/VC,Not Admit
4736,Female,False,3.3,Business,White,650.0,4.0,Investment Management,Not Admit
4737,Female,False,3.36,Humanities,Other,710.0,5.0,CPG,Admit
4738,Male,False,3.08,Business,Asian,570.0,4.0,PE/VC,Not Admit
4739,Female,True,3.19,Business,,650.0,4.0,Investment Banking,Not Admit
4740,Male,True,3.19,Business,,640.0,4.0,Consulting,Not Admit
4741,Female,False,2.91,STEM,Asian,570.0,5.0,Other,Not Admit
4742,Male,False,3.18,STEM,White,630.0,7.0,Media/Entertainment,Not Admit
4743,Male,False,3.39,STEM,Asian,700.0,5.0,Other,Admit
4744,Female,False,3.36,Business,Hispanic,700.0,6.0,Nonprofit/Gov,Admit
4745,Male,False,2.96,Business,Asian,640.0,5.0,Financial Services,Not Admit
4746,Male,False,3.42,STEM,Other,680.0,5.0,Consulting,Not Admit
4747,Male,False,3.23,Humanities,Asian,660.0,6.0,Investment Management,Not Admit
4748,Male,False,3.29,Business,Other,600.0,6.0,Consulting,Not Admit
4749,Male,False,3.51,Business,Black,780.0,4.0,Consulting,Admit
4750,Male,False,3.26,Humanities,Black,640.0,5.0,Consulting,Not Admit
4751,Male,False,3.17,STEM,Asian,570.0,5.0,Consulting,Not Admit
4752,Male,False,3.12,STEM,Hispanic,580.0,5.0,Other,Not Admit
4753,Male,True,3.23,STEM,,680.0,5.0,Investment Banking,Admit
4754,Male,True,3.46,Humanities,,770.0,5.0,Technology,Not Admit
4755,Male,True,3.24,Business,,590.0,5.0,CPG,Not Admit
4756,Male,False,3.43,Humanities,Asian,690.0,4.0,Nonprofit/Gov,Waitlist
4757,Male,False,3.41,STEM,Black,740.0,4.0,PE/VC,Not Admit
